Community,Long,Lat,ProjectionScenario,TotalChangeValue,TotalChangeVolume
SCARBOROUGH_ME,-70.33449,43.5902,Future_2055_rcp85_mean_percdiff.combo.b,-25.30392571,-30.16711953
SCARBOROUGH_ME,-70.33449,43.5902,Future_2055_rcp85_warm_percdiff.combo.b,-44.19466337,-52.635556
SCARBOROUGH_ME,-70.33449,43.5902,Future_2100_rcp45_cold_percdiff.combo.b,-6.697716117,-7.949336374
SCARBOROUGH_ME,-70.33449,43.5902,Future_2100_rcp45_mean_percdiff.combo.b,-21.81471817,-25.9934378
SCARBOROUGH_ME,-70.33449,43.5902,Future_2100_rcp45_warm_percdiff.combo.b,-38.57663879,-45.96554882
SCARBOROUGH_ME,-70.33449,43.5902,Future_2100_rcp85_cold_percdiff.combo.b,-26.07661278,-31.05284575
SCARBOROUGH_ME,-70.33449,43.5902,Future_2100_rcp85_mean_percdiff.combo.b,-49.62069941,-59.09532218
SCARBOROUGH_ME,-70.33449,43.5902,Future_2100_rcp85_warm_percdiff.combo.b,-60.75438479,-72.24375289
SCITUATE_NORTH_SCITUATE_MA,-70.7606,42.20427,Future_2055_rcp45_cold_percdiff.combo.b,26.93309898,10.67094935
SCITUATE_NORTH_SCITUATE_MA,-70.7606,42.20427,Future_2055_rcp45_mean_percdiff.combo.b,-23.48766001,-6.949642998
SCITUATE_NORTH_SCITUATE_MA,-70.7606,42.20427,Future_2055_rcp45_warm_percdiff.combo.b,-40.98516637,64.80748238
SCITUATE_NORTH_SCITUATE_MA,-70.7606,42.20427,Future_2055_rcp85_cold_percdiff.combo.b,-0.751066656,-16.00575529
SCITUATE_NORTH_SCITUATE_MA,-70.7606,42.20427,Future_2055_rcp85_mean_percdiff.combo.b,-33.34977039,4.451471575
SCITUATE_NORTH_SCITUATE_MA,-70.7606,42.20427,Future_2055_rcp85_warm_percdiff.combo.b,-42.7311605,109.8889141
SCITUATE_NORTH_SCITUATE_MA,-70.7606,42.20427,Future_2100_rcp45_cold_percdiff.combo.b,7.347318953,-6.539874374
SCITUATE_NORTH_SCITUATE_MA,-70.7606,42.20427,Future_2100_rcp45_mean_percdiff.combo.b,-30.29976305,0.033612001
SCITUATE_NORTH_SCITUATE_MA,-70.7606,42.20427,Future_2100_rcp45_warm_percdiff.combo.b,-42.45473371,81.77754026
SCITUATE_NORTH_SCITUATE_MA,-70.7606,42.20427,Future_2100_rcp85_cold_percdiff.combo.b,-31.57933356,28.7877892
SCITUATE_NORTH_SCITUATE_MA,-70.7606,42.20427,Future_2100_rcp85_mean_percdiff.combo.b,-39.52068415,177.7498401
SCITUATE_NORTH_SCITUATE_MA,-70.7606,42.20427,Future_2100_rcp85_warm_percdiff.combo.b,-44.0661619,250.6523081
SEA ISLE CITY_NJ,-74.69294,39.15345,Future_2055_rcp45_cold_percdiff.combo.b,22.16018134,12.722032
SEA ISLE CITY_NJ,-74.69294,39.15345,Future_2055_rcp45_mean_percdiff.combo.b,8.003253332,10.20333453
SEA ISLE CITY_NJ,-74.69294,39.15345,Future_2055_rcp45_warm_percdiff.combo.b,6.07919236,20.68012759
SEA ISLE CITY_NJ,-74.69294,39.15345,Future_2055_rcp85_cold_percdiff.combo.b,14.78217542,9.151603372
SEA ISLE CITY_NJ,-74.69294,39.15345,Future_2055_rcp85_mean_percdiff.combo.b,5.500337792,12.14007218
SEA ISLE CITY_NJ,-74.69294,39.15345,Future_2055_rcp85_warm_percdiff.combo.b,7.868312558,30.6160828
SEA ISLE CITY_NJ,-74.69294,39.15345,Future_2100_rcp45_cold_percdiff.combo.b,16.23369191,10.35038022
SEA ISLE CITY_NJ,-74.69294,39.15345,Future_2100_rcp45_mean_percdiff.combo.b,4.641505824,9.888693015
SEA ISLE CITY_NJ,-74.69294,39.15345,Future_2100_rcp45_warm_percdiff.combo.b,6.848927653,28.71188936
SEA ISLE CITY_NJ,-74.69294,39.15345,Future_2100_rcp85_cold_percdiff.combo.b,3.564154426,2.070494774
SEA ISLE CITY_NJ,-74.69294,39.15345,Future_2100_rcp85_mean_percdiff.combo.b,5.07779369,26.2787895
SEA ISLE CITY_NJ,-74.69294,39.15345,Future_2100_rcp85_warm_percdiff.combo.b,-3.223740705,26.16947771
SEABROOK_NH,-70.86551,42.89096,Future_2055_rcp45_cold_percdiff.combo.b,25.90877455,25.73965171
SEABROOK_NH,-70.86551,42.89096,Future_2055_rcp45_mean_percdiff.combo.b,-30.1394736,-5.575126865
SEABROOK_NH,-70.86551,42.89096,Future_2055_rcp45_warm_percdiff.combo.b,-35.10164926,58.94005694
SEABROOK_NH,-70.86551,42.89096,Future_2055_rcp85_cold_percdiff.combo.b,-11.69151929,-10.26061038
SEABROOK_NH,-70.86551,42.89096,Future_2055_rcp85_mean_percdiff.combo.b,-36.94587354,5.104115507
SEABROOK_NH,-70.86551,42.89096,Future_2055_rcp85_warm_percdiff.combo.b,-33.24936549,97.33758041
SEABROOK_NH,-70.86551,42.89096,Future_2100_rcp45_cold_percdiff.combo.b,-2.547425737,0.866987974
SEABROOK_NH,-70.86551,42.89096,Future_2100_rcp45_mean_percdiff.combo.b,-35.36570333,0.04280904
SEABROOK_NH,-70.86551,42.89096,Future_2100_rcp45_warm_percdiff.combo.b,-35.2800366,70.22114949
SEABROOK_NH,-70.86551,42.89096,Future_2100_rcp85_cold_percdiff.combo.b,-28.69704218,55.19902283
SEABROOK_NH,-70.86551,42.89096,Future_2100_rcp85_mean_percdiff.combo.b,-22.14507335,188.3973827
SEABROOK_NH,-70.86551,42.89096,Future_2100_rcp85_warm_percdiff.combo.b,-22.82019292,254.1398337
SHINNECOCK_NY,-72.4637,40.89093,Future_2055_rcp45_cold_percdiff.combo.b,4.768835655,1.891431036
SHINNECOCK_NY,-72.4637,40.89093,Future_2055_rcp45_mean_percdiff.combo.b,11.66787042,7.193281469
SHINNECOCK_NY,-72.4637,40.89093,Future_2055_rcp45_warm_percdiff.combo.b,17.24366978,20.38668939
SHINNECOCK_NY,-72.4637,40.89093,Future_2055_rcp85_cold_percdiff.combo.b,-1.936609767,-0.988470493
SHINNECOCK_NY,-72.4637,40.89093,Future_2055_rcp85_mean_percdiff.combo.b,12.99577633,8.336964558
SHINNECOCK_NY,-72.4637,40.89093,Future_2055_rcp85_warm_percdiff.combo.b,17.99551055,29.23955365
SHINNECOCK_NY,-72.4637,40.89093,Future_2100_rcp45_cold_percdiff.combo.b,-1.936512445,-0.486446903
SHINNECOCK_NY,-72.4637,40.89093,Future_2100_rcp45_mean_percdiff.combo.b,12.03113983,6.881851719
SHINNECOCK_NY,-72.4637,40.89093,Future_2100_rcp45_warm_percdiff.combo.b,16.87050858,25.71630051
SHINNECOCK_NY,-72.4637,40.89093,Future_2100_rcp85_cold_percdiff.combo.b,12.92495006,7.412937817
SHINNECOCK_NY,-72.4637,40.89093,Future_2100_rcp85_mean_percdiff.combo.b,16.63559274,29.88311207
SHINNECOCK_NY,-72.4637,40.89093,Future_2100_rcp85_warm_percdiff.combo.b,12.0497604,62.11747208
SMALL POINT_ME,-69.84032,43.73814,Future_2055_rcp45_cold_percdiff.combo.b,6.065877,5.995688
SMALL POINT_ME,-69.84032,43.73814,Future_2055_rcp45_mean_percdiff.combo.b,-9.618992,-9.507689
SMALL POINT_ME,-69.84032,43.73814,Future_2055_rcp45_warm_percdiff.combo.b,-40.80201,-40.32988
SMALL POINT_ME,-69.84032,43.73814,Future_2055_rcp85_cold_percdiff.combo.b,-0.2827607,-0.2794888
SMALL POINT_ME,-69.84032,43.73814,Future_2055_rcp85_mean_percdiff.combo.b,-26.23749,-25.93389
SMALL POINT_ME,-69.84032,43.73814,Future_2055_rcp85_warm_percdiff.combo.b,-56.11343,-55.46413
SMALL POINT_ME,-69.84032,43.73814,Future_2100_rcp45_cold_percdiff.combo.b,2.891558,2.858099
SMALL POINT_ME,-69.84032,43.73814,Future_2100_rcp45_mean_percdiff.combo.b,-20.07558,-19.84328
SMALL POINT_ME,-69.84032,43.73814,Future_2100_rcp45_warm_percdiff.combo.b,-45.84357,-45.31311
SMALL POINT_ME,-69.84032,43.73814,Future_2100_rcp85_cold_percdiff.combo.b,-26.42421,-26.11845
SMALL POINT_ME,-69.84032,43.73814,Future_2100_rcp85_mean_percdiff.combo.b,-66.38328,-65.61515
SMALL POINT_ME,-69.84032,43.73814,Future_2100_rcp85_warm_percdiff.combo.b,-84.49557,-83.51786
SORRENTO_ME,-68.17723,44.47341,Future_2055_rcp45_cold_percdiff.combo.b,-7.181420496,-6.98087725
SORRENTO_ME,-68.17723,44.47341,Future_2055_rcp45_mean_percdiff.combo.b,-12.5278548,-12.284191
SORRENTO_ME,-68.17723,44.47341,Future_2055_rcp45_warm_percdiff.combo.b,-24.9445732,-24.86122599
SORRENTO_ME,-68.17723,44.47341,Future_2055_rcp85_cold_percdiff.combo.b,-10.29590044,-10.0308306
SORRENTO_ME,-68.17723,44.47341,Future_2055_rcp85_mean_percdiff.combo.b,-15.4154439,-15.26318328
SORRENTO_ME,-68.17723,44.47341,Future_2055_rcp85_warm_percdiff.combo.b,-38.21900106,-38.23404964
SORRENTO_ME,-68.17723,44.47341,Future_2100_rcp45_cold_percdiff.combo.b,-3.673016948,-3.443202278
SORRENTO_ME,-68.17723,44.47341,Future_2100_rcp45_mean_percdiff.combo.b,-13.71046388,-13.50823155
SORRENTO_ME,-68.17723,44.47341,Future_2100_rcp45_warm_percdiff.combo.b,-33.52336347,-33.44942716
SORRENTO_ME,-68.17723,44.47341,Future_2100_rcp85_cold_percdiff.combo.b,-27.68767846,-27.63605971
SORRENTO_ME,-68.17723,44.47341,Future_2100_rcp85_mean_percdiff.combo.b,-56.80031748,-56.95661558
SORRENTO_ME,-68.17723,44.47341,Future_2100_rcp85_warm_percdiff.combo.b,-72.78362957,-72.39045904
SOUTH BRISTOL_ME,-69.56116,43.86397,Future_2055_rcp45_cold_percdiff.combo.b,1.784706421,5.254648908
SOUTH BRISTOL_ME,-69.56116,43.86397,Future_2055_rcp45_mean_percdiff.combo.b,-14.59789392,-14.06785491
SOUTH BRISTOL_ME,-69.56116,43.86397,Future_2055_rcp45_warm_percdiff.combo.b,-39.61699038,-38.24894148
SOUTH BRISTOL_ME,-69.56116,43.86397,Future_2055_rcp85_cold_percdiff.combo.b,-5.071391575,-7.498299862
SOUTH BRISTOL_ME,-69.56116,43.86397,Future_2055_rcp85_mean_percdiff.combo.b,-26.31132042,-26.70137698
SOUTH BRISTOL_ME,-69.56116,43.86397,Future_2055_rcp85_warm_percdiff.combo.b,-50.43358021,-46.14599787
SOUTH BRISTOL_ME,-69.56116,43.86397,Future_2100_rcp45_cold_percdiff.combo.b,-1.464643744,-0.463806313
SOUTH BRISTOL_ME,-69.56116,43.86397,Future_2100_rcp45_mean_percdiff.combo.b,-21.30203244,-21.75425935
SOUTH BRISTOL_ME,-69.56116,43.86397,Future_2100_rcp45_warm_percdiff.combo.b,-44.29668595,-41.46925171
SOUTH BRISTOL_ME,-69.56116,43.86397,Future_2100_rcp85_cold_percdiff.combo.b,-29.11992286,-30.78448785
SOUTH BRISTOL_ME,-69.56116,43.86397,Future_2100_rcp85_mean_percdiff.combo.b,-59.44780637,-53.91423546
SOUTH BRISTOL_ME,-69.56116,43.86397,Future_2100_rcp85_warm_percdiff.combo.b,-72.91239728,-63.8571412
SOUTH HARPSWELL_ME,-70.01406,43.74206,Future_2055_rcp45_cold_percdiff.combo.b,73.23795,73.23795
SOUTH HARPSWELL_ME,-70.01406,43.74206,Future_2055_rcp45_mean_percdiff.combo.b,32.56469,32.56469
SOUTH HARPSWELL_ME,-70.01406,43.74206,Future_2055_rcp45_warm_percdiff.combo.b,-13.38103,-13.38103
SOUTH HARPSWELL_ME,-70.01406,43.74206,Future_2055_rcp85_cold_percdiff.combo.b,62.69303,62.69303
SOUTH HARPSWELL_ME,-70.01406,43.74206,Future_2055_rcp85_mean_percdiff.combo.b,8.838623,8.838623
SOUTH HARPSWELL_ME,-70.01406,43.74206,Future_2055_rcp85_warm_percdiff.combo.b,-36.73049,-36.73049
SOUTH HARPSWELL_ME,-70.01406,43.74206,Future_2100_rcp45_cold_percdiff.combo.b,66.08247,66.08247
SOUTH HARPSWELL_ME,-70.01406,43.74206,Future_2100_rcp45_mean_percdiff.combo.b,16.37071,16.37071
SOUTH HARPSWELL_ME,-70.01406,43.74206,Future_2100_rcp45_warm_percdiff.combo.b,-20.91311,-20.91311
SOUTH HARPSWELL_ME,-70.01406,43.74206,Future_2100_rcp85_cold_percdiff.combo.b,11.09825,11.09825
SOUTH HARPSWELL_ME,-70.01406,43.74206,Future_2100_rcp85_mean_percdiff.combo.b,-46.8988,-46.8988
SOUTH HARPSWELL_ME,-70.01406,43.74206,Future_2100_rcp85_warm_percdiff.combo.b,-77.02714,-77.02714
SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2055_rcp45_cold_percdiff.combo.b,10.13288024,7.550095553
SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2055_rcp45_mean_percdiff.combo.b,6.758184203,5.075800634
SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2055_rcp45_warm_percdiff.combo.b,19.12367393,18.30410816
SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2055_rcp85_cold_percdiff.combo.b,-12.70908039,-13.37191506
SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2055_rcp85_mean_percdiff.combo.b,10.54164086,9.359673425
SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2055_rcp85_warm_percdiff.combo.b,22.02389177,21.32957549
SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2100_rcp45_cold_percdiff.combo.b,-5.856297148,-7.351483062
SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2100_rcp45_mean_percdiff.combo.b,8.274185601,7.246187505
SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2100_rcp45_warm_percdiff.combo.b,18.37873276,17.94695861
SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2100_rcp85_cold_percdiff.combo.b,17.54725245,15.04260469
SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2100_rcp85_mean_percdiff.combo.b,19.31368118,19.05387713
SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2100_rcp85_warm_percdiff.combo.b,10.37119766,10.63977229
SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2055_rcp45_cold_percdiff.combo.b,-7.594484499,-7.71846706
SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2055_rcp45_mean_percdiff.combo.b,-11.17330209,-11.38911617
SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2055_rcp45_warm_percdiff.combo.b,-34.23101293,-35.20071007
SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2055_rcp85_cold_percdiff.combo.b,-5.56707611,-5.574878915
SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2055_rcp85_mean_percdiff.combo.b,-22.71253248,-23.26181654
SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2055_rcp85_warm_percdiff.combo.b,-46.00216995,-47.3603004
SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2100_rcp45_cold_percdiff.combo.b,-5.9156854,-5.963403616
SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2100_rcp45_mean_percdiff.combo.b,-16.01101609,-16.35532871
SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2100_rcp45_warm_percdiff.combo.b,-39.43091663,-40.58723921
SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2100_rcp85_cold_percdiff.combo.b,-27.20733328,-27.91982354
SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2100_rcp85_mean_percdiff.combo.b,-59.58669124,-61.24975252
SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2100_rcp85_warm_percdiff.combo.b,-74.09856074,-75.58396776
SOUTHPORT_ME,-69.65866,43.84092,Future_2055_rcp45_cold_percdiff.combo.b,-11.67786482,-11.05381881
SOUTHPORT_ME,-69.65866,43.84092,Future_2055_rcp45_mean_percdiff.combo.b,-26.31266516,-24.63687433
SOUTHPORT_ME,-69.65866,43.84092,Future_2055_rcp45_warm_percdiff.combo.b,-50.81353023,-48.37352314
SOUTHPORT_ME,-69.65866,43.84092,Future_2055_rcp85_cold_percdiff.combo.b,-16.97062519,-15.70003674
SOUTHPORT_ME,-69.65866,43.84092,Future_2055_rcp85_mean_percdiff.combo.b,-38.1705404,-36.25166756
SOUTHPORT_ME,-69.65866,43.84092,Future_2055_rcp85_warm_percdiff.combo.b,-61.93832866,-58.99430255
SOUTHPORT_ME,-69.65866,43.84092,Future_2100_rcp45_cold_percdiff.combo.b,-14.91967142,-13.80296792
SOUTHPORT_ME,-69.65866,43.84092,Future_2100_rcp45_mean_percdiff.combo.b,-33.47819377,-31.62614216
SOUTHPORT_ME,-69.65866,43.84092,Future_2100_rcp45_warm_percdiff.combo.b,-55.3506179,-52.73543503
SOUTHPORT_ME,-69.65866,43.84092,Future_2100_rcp85_cold_percdiff.combo.b,-41.58549881,-39.39622493
SOUTHPORT_ME,-69.65866,43.84092,Future_2100_rcp85_mean_percdiff.combo.b,-71.70381639,-68.38851841
SOUTHPORT_ME,-69.65866,43.84092,Future_2100_rcp85_warm_percdiff.combo.b,-84.87059757,-80.75818984
SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2055_rcp45_cold_percdiff.combo.b,2.764312653,2.495597853
SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2055_rcp45_mean_percdiff.combo.b,-12.68581158,-11.1121249
SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2055_rcp45_warm_percdiff.combo.b,-30.81760899,-27.14086058
SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2055_rcp85_cold_percdiff.combo.b,1.759012104,1.659320737
SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2055_rcp85_mean_percdiff.combo.b,-19.15407956,-16.84524521
SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2055_rcp85_warm_percdiff.combo.b,-43.20971333,-38.08746163
SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2100_rcp45_cold_percdiff.combo.b,2.402412652,2.194144978
SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2100_rcp45_mean_percdiff.combo.b,-15.54782215,-13.64146055
SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2100_rcp45_warm_percdiff.combo.b,-37.65174054,-33.17583097
SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2100_rcp85_cold_percdiff.combo.b,-26.17870764,-23.1151781
SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2100_rcp85_mean_percdiff.combo.b,-58.57491409,-51.64324622
SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2100_rcp85_warm_percdiff.combo.b,-75.68738307,-66.31142102
STONINGTON_ME,-68.66669,44.15619,Future_2055_rcp45_cold_percdiff.combo.b,-4.963699312,-2.401178516
STONINGTON_ME,-68.66669,44.15619,Future_2055_rcp45_mean_percdiff.combo.b,-15.14708899,-13.21760461
STONINGTON_ME,-68.66669,44.15619,Future_2055_rcp45_warm_percdiff.combo.b,-36.45456902,-39.23080516
STONINGTON_ME,-68.66669,44.15619,Future_2055_rcp85_cold_percdiff.combo.b,-7.573216272,-6.39817604
STONINGTON_ME,-68.66669,44.15619,Future_2055_rcp85_mean_percdiff.combo.b,-24.3949493,-25.67046694
STONINGTON_ME,-68.66669,44.15619,Future_2055_rcp85_warm_percdiff.combo.b,-49.14127526,-51.56428768
STONINGTON_ME,-68.66669,44.15619,Future_2100_rcp45_cold_percdiff.combo.b,-4.154681398,-1.556539822
STONINGTON_ME,-68.66669,44.15619,Future_2100_rcp45_mean_percdiff.combo.b,-19.35992296,-19.66999221
STONINGTON_ME,-68.66669,44.15619,Future_2100_rcp45_warm_percdiff.combo.b,-42.87224927,-45.3645317
STONINGTON_ME,-68.66669,44.15619,Future_2100_rcp85_cold_percdiff.combo.b,-31.7850201,-35.15338772
STONINGTON_ME,-68.66669,44.15619,Future_2100_rcp85_mean_percdiff.combo.b,-64.5943843,-66.6088495
STONINGTON_ME,-68.66669,44.15619,Future_2100_rcp85_warm_percdiff.combo.b,-79.90444479,-80.64061641
STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2055_rcp45_cold_percdiff.combo.b,1.565352505,-0.156614256
STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2055_rcp45_mean_percdiff.combo.b,5.269898837,5.1049077
STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2055_rcp45_warm_percdiff.combo.b,-16.68642567,11.33853051
STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2055_rcp85_cold_percdiff.combo.b,-2.494309587,-4.878573714
STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2055_rcp85_mean_percdiff.combo.b,-2.494022029,7.266343701
STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2055_rcp85_warm_percdiff.combo.b,-30.37059823,11.36358344
STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2100_rcp45_cold_percdiff.combo.b,0.541121428,-3.240480149
STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2100_rcp45_mean_percdiff.combo.b,-2.302971481,6.928242171
STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2100_rcp45_warm_percdiff.combo.b,-26.90791453,11.36451274
STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2100_rcp85_cold_percdiff.combo.b,4.443624201,5.575016366
STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2100_rcp85_mean_percdiff.combo.b,-34.53606572,10.86501643
STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2100_rcp85_warm_percdiff.combo.b,-63.47747507,-1.834390636
STUEBEN_ME,-67.96526,44.51072,Future_2055_rcp45_cold_percdiff.combo.b,-14.19524443,-13.47153872
STUEBEN_ME,-67.96526,44.51072,Future_2055_rcp45_mean_percdiff.combo.b,-21.87820485,-20.71294025
STUEBEN_ME,-67.96526,44.51072,Future_2055_rcp45_warm_percdiff.combo.b,-32.06307589,-30.46844806
STUEBEN_ME,-67.96526,44.51072,Future_2055_rcp85_cold_percdiff.combo.b,-13.46752861,-12.74761161
STUEBEN_ME,-67.96526,44.51072,Future_2055_rcp85_mean_percdiff.combo.b,-25.00599451,-23.69453496
STUEBEN_ME,-67.96526,44.51072,Future_2055_rcp85_warm_percdiff.combo.b,-46.08673091,-43.93321413
STUEBEN_ME,-67.96526,44.51072,Future_2100_rcp45_cold_percdiff.combo.b,-13.69470577,-12.9623601
STUEBEN_ME,-67.96526,44.51072,Future_2100_rcp45_mean_percdiff.combo.b,-23.97232859,-22.70360942
STUEBEN_ME,-67.96526,44.51072,Future_2100_rcp45_warm_percdiff.combo.b,-40.30832483,-38.3615024
STUEBEN_ME,-67.96526,44.51072,Future_2100_rcp85_cold_percdiff.combo.b,-35.11434056,-33.41645222
STUEBEN_ME,-67.96526,44.51072,Future_2100_rcp85_mean_percdiff.combo.b,-61.0190565,-58.25238865
STUEBEN_ME,-67.96526,44.51072,Future_2100_rcp85_warm_percdiff.combo.b,-75.17828259,-71.707939
SWANS ISLAND_ME,-68.45141,44.14544,Future_2055_rcp45_cold_percdiff.combo.b,-3.720027322,-3.755200219
SWANS ISLAND_ME,-68.45141,44.14544,Future_2055_rcp45_mean_percdiff.combo.b,-14.67271884,-14.78549506
SWANS ISLAND_ME,-68.45141,44.14544,Future_2055_rcp45_warm_percdiff.combo.b,-39.45288436,-39.8742192
SWANS ISLAND_ME,-68.45141,44.14544,Future_2055_rcp85_cold_percdiff.combo.b,-7.632897731,-7.671272665
SWANS ISLAND_ME,-68.45141,44.14544,Future_2055_rcp85_mean_percdiff.combo.b,-26.14073399,-26.3919537
SWANS ISLAND_ME,-68.45141,44.14544,Future_2055_rcp85_warm_percdiff.combo.b,-51.77288261,-52.34682018
SWANS ISLAND_ME,-68.45141,44.14544,Future_2100_rcp45_cold_percdiff.combo.b,-3.714720157,-3.726984555
SWANS ISLAND_ME,-68.45141,44.14544,Future_2100_rcp45_mean_percdiff.combo.b,-20.3713239,-20.54949172
SWANS ISLAND_ME,-68.45141,44.14544,Future_2100_rcp45_warm_percdiff.combo.b,-44.93689282,-45.42772595
SWANS ISLAND_ME,-68.45141,44.14544,Future_2100_rcp85_cold_percdiff.combo.b,-31.76421169,-32.08593562
SWANS ISLAND_ME,-68.45141,44.14544,Future_2100_rcp85_mean_percdiff.combo.b,-65.96984421,-66.71138963
SWANS ISLAND_ME,-68.45141,44.14544,Future_2100_rcp85_warm_percdiff.combo.b,-80.96341841,-81.81005509
TIVERTON_RI,-71.17811,41.60944,Future_2055_rcp45_cold_percdiff.combo.b,17.75409952,13.62186359
TIVERTON_RI,-71.17811,41.60944,Future_2055_rcp45_mean_percdiff.combo.b,2.516707105,1.759639368
TIVERTON_RI,-71.17811,41.60944,Future_2055_rcp45_warm_percdiff.combo.b,6.658537585,16.91513844
TIVERTON_RI,-71.17811,41.60944,Future_2055_rcp85_cold_percdiff.combo.b,7.962466515,2.304556641
TIVERTON_RI,-71.17811,41.60944,Future_2055_rcp85_mean_percdiff.combo.b,3.939357581,6.713875337
TIVERTON_RI,-71.17811,41.60944,Future_2055_rcp85_warm_percdiff.combo.b,5.118491595,19.48223164
TIVERTON_RI,-71.17811,41.60944,Future_2100_rcp45_cold_percdiff.combo.b,9.261824812,4.258931394
TIVERTON_RI,-71.17811,41.60944,Future_2100_rcp45_mean_percdiff.combo.b,3.425514423,6.164534513
TIVERTON_RI,-71.17811,41.60944,Future_2100_rcp45_warm_percdiff.combo.b,5.199986634,18.51402436
TIVERTON_RI,-71.17811,41.60944,Future_2100_rcp85_cold_percdiff.combo.b,4.567916452,3.16431327
TIVERTON_RI,-71.17811,41.60944,Future_2100_rcp85_mean_percdiff.combo.b,4.401278303,19.41132543
TIVERTON_RI,-71.17811,41.60944,Future_2100_rcp85_warm_percdiff.combo.b,-12.13475729,4.204345459
TREMONT_ME,-68.35192,44.2537,Future_2055_rcp45_cold_percdiff.combo.b,-8.286730919,-8.358906381
TREMONT_ME,-68.35192,44.2537,Future_2055_rcp45_mean_percdiff.combo.b,-16.37655236,-16.51559611
TREMONT_ME,-68.35192,44.2537,Future_2055_rcp45_warm_percdiff.combo.b,-33.59772437,-33.95261626
TREMONT_ME,-68.35192,44.2537,Future_2055_rcp85_cold_percdiff.combo.b,-12.86437833,-12.97282828
TREMONT_ME,-68.35192,44.2537,Future_2055_rcp85_mean_percdiff.combo.b,-22.70555729,-22.91528368
TREMONT_ME,-68.35192,44.2537,Future_2055_rcp85_warm_percdiff.combo.b,-45.19676688,-45.70962715
TREMONT_ME,-68.35192,44.2537,Future_2100_rcp45_cold_percdiff.combo.b,-5.825183311,-5.858545087
TREMONT_ME,-68.35192,44.2537,Future_2100_rcp45_mean_percdiff.combo.b,-18.13573652,-18.29001222
TREMONT_ME,-68.35192,44.2537,Future_2100_rcp45_warm_percdiff.combo.b,-39.92661951,-40.36953033
TREMONT_ME,-68.35192,44.2537,Future_2100_rcp85_cold_percdiff.combo.b,-34.65196058,-35.01392267
TREMONT_ME,-68.35192,44.2537,Future_2100_rcp85_mean_percdiff.combo.b,-66.29371739,-67.06671717
TREMONT_ME,-68.35192,44.2537,Future_2100_rcp85_warm_percdiff.combo.b,-80.03659317,-80.96513022
TRURO_MA,-70.06415,42.01356,Future_2055_rcp45_cold_percdiff.combo.b,-8.086701296,-0.730147858
